"SiteID","RegionCode","Region","Location","RawSite","Lat","Long","Habitat","Comments"
2311,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","70",57.7,-136.13,"not reported",""
2312,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","71",57.7,-136.13,"not reported",""
2313,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","72",57.7,-136.13,"not reported",""
2314,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","73",57.7,-136.13,"not reported",""
2315,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Hidden Cove","75",57.44,-135.81,"not reported",""
2316,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Hidden Cove","77",57.44,-135.81,"not reported",""
2317,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Flat Cove","78",57.46,-135.83,"not reported",""
2318,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Flat Cove","79",57.47,-135.83,"not reported",""
2319,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Slocum Arm, Flat Cove","80",57.47,-135.82,"not reported",""
2320,"GOA","Gulf of Alaska","southeastern Alaska, Thomas Bay","81",56.97,-132.81,"not reported",""
2321,"GOA","Gulf of Alaska","southeastern Alaska, Thomas Bay","83",56.99,-132.78,"not reported",""
2322,"GOA","Gulf of Alaska","southeastern Alaska, Thomas Bay","84",57,-132.78,"not reported",""
2323,"GOA","Gulf of Alaska","southeastern Alaska, Thomas Bay","85",57,-132.78,"not reported",""
2324,"GOA","Gulf of Alaska","southeastern Alaska, Farragut Bay","86",57.14,-133.15,"not reported",""
2325,"GOA","Gulf of Alaska","southeastern Alaska, Farragut Bay","87",57.14,-133.13,"not reported",""
2326,"GOA","Gulf of Alaska","southeastern Alaska, Farragut Bay","89",57.14,-133.13,"not reported",""
2327,"GOA","Gulf of Alaska","southeastern Alaska, Portage Bay","90",56.95,-133.29,"not reported",""
2328,"GOA","Gulf of Alaska","southeastern Alaska, Portage Bay","91",56.95,-133.29,"not reported",""
2329,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","92",57.34,-134.16,"not reported",""
2330,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","93",57.33,-134.16,"not reported",""
2331,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","94",57.38,-134.18,"not reported",""
2332,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","95",57.37,-134.18,"not reported",""
2333,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","96",57.37,-134.18,"not reported",""
2340,"GOA","Gulf of Alaska","southeastern Alaska, Pybus Bay","104",57.33,-134.17,"not reported",""
2341,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","105",57.55,-135.66,"not reported",""
2342,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Ushk Bay","107",57.55,-135.66,"not reported",""
2343,"GOA","Gulf of Alaska","southeastern Alaska, Hoonah Sound, Fick Cove","108",57.62,-135.69,"not reported",""
2344,"GOA","Gulf of Alaska","southeastern Alaska, Hoonah Sound, Patterson Bay","109",57.65,-135.69,"not reported",""
2345,"GOA","Gulf of Alaska","southeastern Alaska, Hoonah Sound, Patterson Bay","110",57.65,-135.69,"Eelgrass-Kelp",""
2346,"GOA","Gulf of Alaska","southeastern Alaska, Kalinin Bay","111",57.14,-135.21,"not reported",""
2348,"GOA","Gulf of Alaska","southeastern Alaska, St. John Baptist Bay","113",57.28,-135.55,"Eelgrass-Kelp",""
2349,"GOA","Gulf of Alaska","southeastern Alaska, St. John Baptist Bay","114",57.24,-135.55,"Eelgrass-Kelp",""
2351,"GOA","Gulf of Alaska","southeastern Alaska, Nakwasina Sound","116",57.24,-135.34,"not reported",""
2352,"GOA","Gulf of Alaska","southeastern Alaska, Nakwasina Sound","118",57.25,-135.34,"not reported",""
2353,"GOA","Gulf of Alaska","southeastern Alaska, Krestof Sound, Port Krestoff","119",57.15,-135.58,"not reported",""
2354,"GOA","Gulf of Alaska","southeastern Alaska, Krestof Sound, Port Krestoff","121",57.15,-135.58,"Eelgrass-Kelp",""
2355,"GOA","Gulf of Alaska","southeastern Alaska, Krestof Sound","122",57.24,-135.64,"not reported",""
2356,"GOA","Gulf of Alaska","southeastern Alaska, Krestof Sound","123",57.24,-135.64,"not reported",""
2357,"GOA","Gulf of Alaska","southeastern Alaska, Krestof Sound","124",57.24,-135.64,"Eelgrass",""
2358,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","126",58.34,-134.63,"not reported",""
2359,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","127",58.34,-134.56,"not reported",""
2360,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","129",58.74,-135.04,"not reported",""
2361,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","130",58.67,-134.92,"Eelgrass",""
2362,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","131",58.67,-134.94,"Sand-Gravel",""
2363,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","132",58.67,-134.92,"not reported",""
2365,"GOA","Gulf of Alaska","southeastern Alaska, Hamilton Bay, Hamilton Creek","135",56.94,-133.92,"Eelgrass",""
2367,"GOA","Gulf of Alaska","southeastern Alaska, Hamilton Bay, Sloduk Creek","138",56.86,-133.84,"Eelgrass-Kelp",""
2368,"GOA","Gulf of Alaska","southeastern Alaska, Hamilton Bay, Sloduk Creek","139",56.91,-133.84,"not reported",""
2369,"GOA","Gulf of Alaska","southeastern Alaska, Hamilton Bay, Sloduk Creek","140",56.92,-133.88,"Kelp",""
2370,"GOA","Gulf of Alaska","southeastern Alaska, Dakaneek Bay","141",56.86,-133.84,"not reported",""
2372,"GOA","Gulf of Alaska","southeastern Alaska, Dakaneek Bay","144",56.86,-133.84,"Kelp",""
2373,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Piledriver Cove","145",56.54,-134.2,"not reported",""
2374,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Piledriver Cove","146",56.54,-134.19,"not reported",""
2375,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Piledriver Cove","148",56.54,-134.19,"Kelp",""
2376,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Piledriver Cove","149",56.54,-134.19,"Kelp",""
2377,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Thetis Bay","150",56.36,-134.17,"not reported",""
2378,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Thetis Bay","151",56.36,-134.16,"not reported",""
2379,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Thetis Bay","152",56.36,-134.16,"not reported",""
2380,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Thetis Bay","153",56.37,-134.17,"not reported",""
2381,"GOA","Gulf of Alaska","southeastern Alaska, Tebenkof Bay, Thetis Bay","155",56.36,-134.17,"Kelp",""
2383,"GOA","Gulf of Alaska","southeastern Alaska, Port Beauclerc","157",56.25,-133.97,"not reported",""
2386,"GOA","Gulf of Alaska","southeastern Alaska, Tunehean Creek","161",56.59,-133.67,"Eelgrass-Kelp",""
2387,"GOA","Gulf of Alaska","southeastern Alaska, Tunehean Creek","162",56.59,-133.65,"not reported",""
2388,"GOA","Gulf of Alaska","southeastern Alaska, Tunehean Creek","164",56.59,-133.67,"Kelp",""
2389,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","165",60.78,-148.56,"not reported",""
2390,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","166",60.79,-148.53,"Eelgrass-Kelp",""
2391,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","167",60.78,-148.55,"not reported",""
2392,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","168",60.78,-148.56,"not reported",""
2393,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","169",60.78,-148.55,"not reported",""
2394,"GOA","Gulf of Alaska","Prince William Sound, Shotgun Cove","170",60.78,-148.56,"not reported",""
2396,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","172",58.67,-134.94,"not reported",""
2397,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","173",58.67,-134.92,"not reported",""
2398,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","174",58.67,-134.94,"not reported",""
2401,"GOA","Gulf of Alaska","southeastern Alaska, Trocadero Bay","184",55.35,-132.89,"Eelgrass-Kelp",""
2402,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Crab Bay","186",55.48,-133.14,"not reported",""
2404,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Crab Bay","188",55.48,-133.14,"Eelgrass-Kelp",""
2405,"GOA","Gulf of Alaska","southeastern Alaska, Klawock Inlet, Crab Bay","189",55.48,-133.14,"Eelgrass-Kelp",""
2406,"GOA","Gulf of Alaska","southeastern Alaska, Shinaku inlet, Sombrero Islands","191",55.58,-133.2,"not reported",""
2407,"GOA","Gulf of Alaska","southeastern Alaska, Shinaku inlet, Sombrero Islands","192",55.58,-133.2,"not reported",""
2408,"GOA","Gulf of Alaska","southeastern Alaska, Shinaku inlet, Shinaku inlet","193",55.58,-133.21,"Eelgrass-Kelp",""
2409,"GOA","Gulf of Alaska","southeastern Alaska, Portillo Channel, Lulu Island","196",55.46,-133.42,"not reported",""
2410,"GOA","Gulf of Alaska","southeastern Alaska, Portillo Channel, Lulu Island","197",55.47,-133.42,"not reported",""
2411,"GOA","Gulf of Alaska","southeastern Alaska, Portillo Channel","198",55.46,-133.42,"Kelp",""
2412,"GOA","Gulf of Alaska","southeastern Alaska, Warm Chuck Inlet, Heceta Island","200",55.77,-133.53,"not reported",""
2413,"GOA","Gulf of Alaska","southeastern Alaska, Warm Chuck Inlet, Heceta Island","201",55.77,-133.53,"not reported",""
2414,"GOA","Gulf of Alaska","southeastern Alaska, Warm Chuck Inlet","202",55.77,-133.53,"Eelgrass",""
2415,"GOA","Gulf of Alaska","southeastern Alaska, Staney Creek","205",55.82,-133.16,"not reported",""
2416,"GOA","Gulf of Alaska","southeastern Alaska, Staney Creek","206",55.82,-133.16,"not reported",""
2417,"GOA","Gulf of Alaska","southeastern Alaska, Staney Creek","207",55.82,-133.16,"Kelp",""
2418,"GOA","Gulf of Alaska","southeastern Alaska, Strait Creek","210",56.33,-133.41,"not reported",""
2419,"GOA","Gulf of Alaska","southeastern Alaska, Strait Creek","211",56.33,-133.41,"not reported",""
2420,"GOA","Gulf of Alaska","southeastern Alaska, Strait Creek","212",56.33,-133.42,"Kelp",""
2421,"GOA","Gulf of Alaska","southeastern Alaska, Kah Sheets Bay","215",56.51,-133.12,"not reported",""
2422,"GOA","Gulf of Alaska","southeastern Alaska, Kah Sheets Bay","216",56.51,-133.12,"not reported",""
2423,"GOA","Gulf of Alaska","southeastern Alaska, Kah Sheets Bay","217",56.5,-133.12,"Kelp",""
2424,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, William Henry Bay","219",58.71,-135.23,"not reported",""
2425,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkat Inlet, Pyramiid Harbor","221",59.18,-135.48,"not reported",""
2426,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkat Inlet, Pyramiid Harbor","222",59.18,-135.48,"not reported",""
2427,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkat Inlet, Pyramiid Harbor","223",59.18,-135.48,"not reported",""
2428,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkat Inlet, Pyramiid Harbor","224",59.17,-135.48,"not reported",""
2429,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet,Taiyla Inlet, Skagway River","225",59.45,-135.33,"not reported",""
2430,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet,Taiyla Inlet, Skagway River","227",59.45,-135.33,"not reported",""
2431,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet,Taiyla Inlet, Skagway River","228",59.45,-135.33,"Kelp",""
2432,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet,Taiyla Inlet","231",59.41,-135.34,"not reported",""
2433,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Pt. St. Mary","232",58.73,-135.02,"Kelp",""
2434,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, William Henry Bay","234",58.7,-135.23,"not reported",""
2435,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, William Henry Bay","235",58.7,-135.23,"Kelp",""
2436,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Katzehin River","237",59.2,-135.33,"not reported",""
2437,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Katzehin River","238",59.2,-135.33,"not reported",""
2438,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Katzehin River","239",59.19,-135.33,"Kelp",""
2439,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Antler River","241",58.78,-134.93,"not reported",""
2440,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Antler River","242",58.76,-134.93,"not reported",""
2442,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, St. James Bay","245",58.6,-135.19,"Kelp",""
2443,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, St. James Bay","246",58.6,-135.19,"not reported",""
2444,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, St. James Bay","247",58.61,-135.19,"Kelp",""
2445,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Jordan Creek Slough","251",58.34,-134.56,"not reported",""
2446,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","252",58.33,-134.62,"not reported",""
2447,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Fish Creek","253",58.32,-134.6,"not reported",""
2448,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Cowee Creek","255",58.67,-134.92,"not reported",""
2449,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","256",58.67,-134.94,"Kelp",""
2450,"GOA","Gulf of Alaska","southeastern Alaska, Berners Bay, Echo Cove","257",58.67,-134.92,"not reported",""
2451,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.34,-154.16,"Eelgrass",""
2452,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.33,-154.16,"Sand-Gravel",""
2453,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.34,-154.17,"Eelgrass",""
2454,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.31,-154.21,"Eelgrass",""
2455,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.32,-154.25,"Kelp",""
2456,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.3,-154.19,"Eelgrass",""
2457,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.29,-154.2,"Eelgrass",""
2458,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.34,-154.16,"Eelgrass",""
2459,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.35,-154.13,"Sand-Gravel",""
2460,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.34,-154.12,"Sand-Gravel",""
2461,"GOA","Gulf of Alaska","Alaska Peninsula, Kukak Bay","",58.31,-154.28,"Gravel-Cobble",""
2462,"GOA","Gulf of Alaska","Alaska Peninsula, Kaflia Bay","",58.26,-154.21,"Eelgrass",""
2463,"GOA","Gulf of Alaska","Alaska Peninsula, Kaflia Bay","",58.25,-154.23,"Eelgrass",""
2464,"GOA","Gulf of Alaska","Alaska Peninsula, Kaflia Bay","",58.24,-154.18,"Sand-Gravel",""
2465,"GOA","Gulf of Alaska","Alaska Peninsula, Kaflia Bay","",58.25,-154.2,"Sand-Gravel",""
2466,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.16,-154.43,"Eelgrass",""
2467,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.16,-154.44,"Sand-Gravel",""
2468,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.18,-154.44,"Kelp",""
2470,"GOA","Gulf of Alaska","Alaska Peninsula, Amalik Bay","",58.08,-154.48,"Sand-Gravel",""
2471,"GOA","Gulf of Alaska","Alaska Peninsula, Amalik Bay","",58.08,-154.48,"Eelgrass",""
2472,"GOA","Gulf of Alaska","Alaska Peninsula, Amalik Bay","",58.08,-154.5,"Kelp",""
2473,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.11,-154.37,"Eelgrass-Kelp",""
2474,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.16,-154.43,"Eelgrass",""
2475,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.15,-154.44,"Eelgrass",""
2476,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.17,-154.44,"Kelp",""
2477,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.19,-154.48,"Kelp",""
2478,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.19,-154.48,"Eelgrass",""
2479,"GOA","Gulf of Alaska","Alaska Peninsula, Kinak Bay","",58.15,-154.44,"Kelp",""
2480,"BEAU","Beaufort Sea","Barter Island","",70.14,-143.69,"Sand-Gravel",""
2481,"BEAU","Beaufort Sea","Barter Island","",70.14,-143.63,"Sand-Gravel",""
2482,"BEAU","Beaufort Sea","Bernard Spit","",70.15,-143.58,"Sand-Gravel",""
2483,"BEAU","Beaufort Sea","Bernard Spit","",70.15,-143.58,"Sand-Gravel",""
2484,"BEAU","Beaufort Sea","Jago Lagoon","",70.08,-143.47,"Sand-Gravel",""
2485,"BEAU","Beaufort Sea","Jago Lagoon","",70.08,-143.41,"Sand-Gravel",""
2486,"BEAU","Beaufort Sea","Jago Lagoon","",70.08,-143.48,"Sand-Gravel",""
2487,"BEAU","Beaufort Sea","Jago Lagoon","",70.08,-143.45,"Sand-Gravel",""
2488,"BEAU","Beaufort Sea","Jago Lagoon","",70.09,-143.48,"Sand-Gravel",""
2489,"BEAU","Beaufort Sea","Jago Lagoon","",70.09,-143.47,"Sand-Gravel",""
2490,"BEAU","Beaufort Sea","Jago Lagoon","",70.1,-143.5,"Sand-Gravel",""
2491,"BEAU","Beaufort Sea","Jago Lagoon","",70.11,-143.42,"Sand-Gravel",""
2492,"BEAU","Beaufort Sea","Jago Lagoon","",70.11,-143.45,"Sand-Gravel",""
2493,"BEAU","Beaufort Sea","Jago Lagoon","",70.11,-143.37,"Sand-Gravel",""
2494,"BEAU","Beaufort Sea","Jago Lagoon","",70.11,-143.42,"Sand-Gravel",""
2495,"BEAU","Beaufort Sea","Jago Lagoon","Jago Lagoon (JL12)",70.08,-143.47,"Sand-Gravel",""
2496,"BEAU","Beaufort Sea","Jago Lagoon","Jago Lagoon (JL14)",70.09,-143.37,"Sand-Gravel",""
2497,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.08,-143.63,"Sand-Gravel",""
2498,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.09,-143.65,"Sand-Gravel",""
2499,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.09,-143.57,"Sand-Gravel",""
2500,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.11,-143.57,"Sand-Gravel",""
2501,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.12,-143.55,"Sand-Gravel",""
2502,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.12,-143.56,"Sand-Gravel",""
2503,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.12,-143.55,"Sand-Gravel",""
2504,"BEAU","Beaufort Sea","Kaktovik Lagoon","",70.12,-143.56,"Sand-Gravel",""
2505,"BEAU","Beaufort Sea","Kaktovik Lagoon, Pipsuk Point","",70.13,-143.61,"Sand-Gravel",""
2506,"BEAU","Beaufort Sea","Kaktovik Lagoon, Barter Island","Kaktovik Lagoon (KL05)",70.09,-143.65,"Sand-Gravel",""
2507,"BEAU","Beaufort Sea","Kaktovik Lagoon","Kaktovik Lagoon (KL10)",70.1,-143.51,"Sand-Gravel",""
2508,"BEAU","Beaufort Sea","Simpson Lagoon","",70.52,-149.32,"Sand-Gravel",""
2509,"BEAU","Beaufort Sea","Simpson Lagoon","",70.52,-149.33,"Sand-Gravel",""
2510,"BEAU","Beaufort Sea","Simpson Lagoon","",70.52,-149.34,"Sand-Gravel",""
2511,"BEAU","Beaufort Sea","Simpson Lagoon","",70.53,-149.46,"Sand-Gravel",""
2512,"BEAU","Beaufort Sea","Simpson Lagoon","",70.53,-149.6,"Sand-Gravel",""
2513,"BEAU","Beaufort Sea","Simpson Lagoon","",70.53,-149.47,"Sand-Gravel",""
2514,"BEAU","Beaufort Sea","Simpson Lagoon","",70.54,-149.48,"Sand-Gravel",""
2515,"BEAU","Beaufort Sea","Simpson Lagoon","",70.54,-149.59,"Sand-Gravel",""
2516,"BEAU","Beaufort Sea","Stefannson Sound, Foggy Island Bay","",70.24,-147.66,"Sand-Gravel",""
2517,"BEAU","Beaufort Sea","Stefannson Sound, Foggy Island Bay","",70.24,-147.66,"Sand-Gravel",""
2518,"BEAU","Beaufort Sea","Stefannson Sound, Foggy Island Bay","",70.24,-147.66,"Sand-Gravel",""
2519,"BEAU","Beaufort Sea","Stefannson Sound, Foggy Island Bay","",70.25,-147.67,"Sand-Gravel",""
2520,"BEAU","Beaufort Sea","Stefannson Sound","",70.3,-147.59,"Sand-Gravel",""
2521,"BEAU","Beaufort Sea","Stefannson Sound","",70.33,-147.92,"Sand-Gravel",""
2522,"BEAU","Beaufort Sea","Stefannson Sound","",70.34,-147.86,"Sand-Gravel",""
